,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,583
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,584
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,585
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,586
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,587
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,588
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,589
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,590
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,591
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,592
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,593
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,594
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,595
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,596
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,597
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,598
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,599
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,trialstats
,simseconds,600
,active,2
,motion_disabled,3
,comms_disabled,0
,sense_disabled,3
,fractioncorrectdecisions,0.500000
081623_155917,experimentcomplete
